GeneSym,source_desc,protein,cell,Tissue,target_id,weight
KCNK3,na,3777,LOVO,large intestine,-666,-1
KCNJ6,na,3763,LOVO,large intestine,-666,-1
PCDH8,na,5100,LOVO,large intestine,-666,-1
ATP6V1G2,na,534,LOVO,large intestine,-666,-1
NDRG4,na,65009,LOVO,large intestine,-666,-1
CLASP2,na,23122,LOVO,large intestine,-666,-1
BTF3L4,na,91408,LOVO,large intestine,-666,-1
HDGFRP3,na,50810,LOVO,large intestine,-666,-1
ARC,na,23237,LOVO,large intestine,-666,-1
FAM19A4,na,151647,LOVO,large intestine,-666,-1
ANO5,na,203859,LOVO,large intestine,-666,-1
TBX22,na,50945,LOVO,large intestine,-666,-1
SLC25A31,na,83447,LOVO,large intestine,-666,-1
ZNF274,na,10782,LOVO,large intestine,-666,-1
ZNF527,na,84503,LOVO,large intestine,-666,-1
HKR1,na,284459,LOVO,large intestine,-666,-1
ZNF260,na,339324,LOVO,large intestine,-666,-1
ZNF567,na,163081,LOVO,large intestine,-666,-1
ZNF566,na,84924,LOVO,large intestine,-666,-1
ZNF585A,na,199704,LOVO,large intestine,-666,-1
ZNF211,na,10520,LOVO,large intestine,-666,-1
ZNF419,na,79744,LOVO,large intestine,-666,-1
ZNF548,na,147694,LOVO,large intestine,-666,-1
ZNF264,na,9422,LOVO,large intestine,-666,-1
ZNF551,na,90233,LOVO,large intestine,-666,-1
ZNF136,na,7695,LOVO,large intestine,-666,-1
ZNF234,na,10780,LOVO,large intestine,-666,-1
ZNF222,na,7673,LOVO,large intestine,-666,-1
ZNF235,na,9310,LOVO,large intestine,-666,-1
ZNF226,na,7769,LOVO,large intestine,-666,-1
ZNF45,na,7596,LOVO,large intestine,-666,-1
ZNF10,na,7556,LOVO,large intestine,-666,-1
ZNF140,na,7699,LOVO,large intestine,-666,-1
ZNF84,na,7637,LOVO,large intestine,-666,-1
C10orf82,na,143379,LOVO,large intestine,-666,-1
ZNF354C,na,30832,LOVO,large intestine,-666,-1
ALPK3,na,57538,LOVO,large intestine,-666,-1
PDGFRB,na,5159,HT29,large intestine,-666,-1
PTGIS,na,5740,HT29,large intestine,-666,-1
ARSK,na,153642,HT29,large intestine,-666,-1
ITIH3,na,3699,HT29,large intestine,-666,-1
ATP10D,na,57205,HT29,large intestine,-666,-1
CSMD2,na,114784,HT29,large intestine,-666,-1
ZFPM2,na,23414,HT29,large intestine,-666,-1
STOM,na,2040,HT29,large intestine,-666,-1
COL11A1,na,1301,HT29,large intestine,-666,-1
FUT8,na,2530,HT29,large intestine,-666,-1
ABL2,na,27,HT29,large intestine,-666,-1
OXCT1,na,5019,HT29,large intestine,-666,-1
SEC22C,na,9117,HT29,large intestine,-666,-1
NKIRAS1,na,28512,HT29,large intestine,-666,-1
HCFC2,na,29915,HT29,large intestine,-666,-1
KATNAL1,na,84056,HT29,large intestine,-666,-1
ECI2,na,10455,HT29,large intestine,-666,-1
PKIG,na,11142,HT29,large intestine,-666,-1
ELOVL5,na,60481,HT29,large intestine,-666,-1
HLTF,na,6596,HT29,large intestine,-666,-1
NGFRAP1,na,27018,HT29,large intestine,-666,-1
ZNF75A,na,7627,HT29,large intestine,-666,-1
C16orf62,na,57020,HT29,large intestine,-666,-1
BBS5,na,129880,HT29,large intestine,-666,-1
MYO5A,na,4644,HT29,large intestine,-666,-1
SEPN1,na,57190,HT29,large intestine,-666,-1
SH3BP5,na,9467,HT29,large intestine,-666,-1
JKAMP,na,51528,HT29,large intestine,-666,-1
ID3,na,3399,HT29,large intestine,-666,-1
MBTPS2,na,51360,HT29,large intestine,-666,-1
AKR1B1,na,231,HT29,large intestine,-666,-1
CDC27,na,996,HT29,large intestine,-666,-1
COMMD1,na,150684,HT29,large intestine,-666,-1
DCDC2,na,51473,HT29,large intestine,-666,-1
PACSIN3,na,29763,HT29,large intestine,-666,-1
KIAA1467,na,57613,HT29,large intestine,-666,-1
CLN8,na,2055,HT29,large intestine,-666,-1
FETUB,na,26998,HT29,large intestine,-666,-1
ZNF385C,na,201181,HT29,large intestine,-666,-1
TMEM116,na,89894,HT29,large intestine,-666,-1
IL36G,na,56300,HT29,large intestine,-666,-1
FAM160B2,na,64760,HT29,large intestine,-666,-1
SCPEP1,na,59342,HT29,large intestine,-666,-1
PSMB9,na,5698,HT29,large intestine,-666,-1
ARAP3,na,64411,HT29,large intestine,-666,-1
CRYZL1,na,9946,HT29,large intestine,-666,-1
GABBR1,na,2550,HT29,large intestine,-666,-1
ART4,na,420,HT29,large intestine,-666,-1
IKBKB,na,3551,HT29,large intestine,-666,-1
PXK,na,54899,HT29,large intestine,-666,-1
VSIG4,na,11326,HT29,large intestine,-666,-1
HK3,na,3101,HT29,large intestine,-666,-1
GALNT1,na,2589,HT29,large intestine,-666,-1
CGGBP1,na,8545,HT29,large intestine,-666,-1
ADA,na,100,HT29,large intestine,-666,-1
HACE1,na,57531,HT29,large intestine,-666,-1
PCNXL4,na,64430,HT29,large intestine,-666,-1
ARPP21,na,10777,HT29,large intestine,-666,-1
ENTPD4,na,9583,HT29,large intestine,-666,-1
GIT2,na,9815,HT29,large intestine,-666,-1
STX11,na,8676,HT29,large intestine,-666,-1
LILRB1,na,10859,HT29,large intestine,-666,-1
HIST1H4F,na,8361,HT29,large intestine,-666,-1
UBE2L6,na,9246,HT29,large intestine,-666,-1
CSGALNACT2,na,55454,HT29,large intestine,-666,-1
INPP4A,na,3631,HT29,large intestine,-666,-1
IFNAR1,na,3454,HT29,large intestine,-666,-1
C9orf91,na,203197,HT29,large intestine,-666,-1
ABCD2,na,225,HT29,large intestine,-666,-1
ERCC4,na,2072,HT29,large intestine,-666,-1
VAMP4,na,8674,HT29,large intestine,-666,-1
DEGS1,na,8560,HT29,large intestine,-666,-1
DDX53,na,168400,HT29,large intestine,-666,-1
C19orf81,na,342918,HT29,large intestine,-666,-1
KRT37,na,8688,HT29,large intestine,-666,-1
GRM3,na,2913,HT29,large intestine,-666,-1
PROP1,na,5626,HT29,large intestine,-666,-1
CRYBA4,na,1413,HT29,large intestine,-666,-1
WBSCR28,na,135886,HT29,large intestine,-666,-1
DZIP1L,na,199221,HT29,large intestine,-666,-1
SOX14,na,8403,HT29,large intestine,-666,-1
SGCZ,na,137868,HT29,large intestine,-666,-1
SNTA1,na,6640,HT29,large intestine,-666,-1
CDCA2,na,157313,HT29,large intestine,-666,-1
FAM120B,na,84498,HT29,large intestine,-666,-1
ZFYVE20,na,64145,HT29,large intestine,-666,-1
C3orf38,na,285237,HT29,large intestine,-666,-1
SAT2,na,112483,HT29,large intestine,-666,-1
ZNF18,na,7566,HT29,large intestine,-666,-1
ARL2BP,na,23568,HT29,large intestine,-666,-1
TRMT12,na,55039,HT29,large intestine,-666,-1
ASH2L,na,9070,HT29,large intestine,-666,-1
LSM1,na,27257,HT29,large intestine,-666,-1
WHSC1L1,na,54904,HT29,large intestine,-666,-1
BAG4,na,9530,HT29,large intestine,-666,-1
PROSC,na,11212,HT29,large intestine,-666,-1
ERLIN2,na,11160,HT29,large intestine,-666,-1
KAT6A,na,7994,HT29,large intestine,-666,-1
FNTA,na,2339,HT29,large intestine,-666,-1
HOOK3,na,84376,HT29,large intestine,-666,-1
THAP1,na,55145,HT29,large intestine,-666,-1
GOLGA7,na,51125,HT29,large intestine,-666,-1
VDAC3,na,7419,HT29,large intestine,-666,-1
POLB,na,5423,HT29,large intestine,-666,-1
RNF170,na,81790,HT29,large intestine,-666,-1
TM2D2,na,83877,HT29,large intestine,-666,-1
ELP3,na,55140,HT29,large intestine,-666,-1
PCM1,na,5108,HT29,large intestine,-666,-1
WRN,na,7486,HT29,large intestine,-666,-1
TTI2,na,80185,HT29,large intestine,-666,-1
CHMP7,na,91782,HT29,large intestine,-666,-1
VPS37A,na,137492,HT29,large intestine,-666,-1
SARAF,na,51669,HT29,large intestine,-666,-1
CDC23,na,8697,HT29,large intestine,-666,-1
RNF14,na,9604,HT29,large intestine,-666,-1
RAB11FIP2,na,22841,HT29,large intestine,-666,-1
ZNF362,na,149076,HT29,large intestine,-666,-1
USH2A,na,7399,HT29,large intestine,-666,-1
RAB2B,na,84932,HT29,large intestine,-666,-1
XPR1,na,9213,HT29,large intestine,-666,-1
RTN1,na,6252,HT29,large intestine,-666,-1
ALK,na,238,HT29,large intestine,-666,-1
ADCYAP1R1,na,117,HT29,large intestine,-666,-1
RBM20,na,282996,HT29,large intestine,-666,-1
LPHN3,na,23284,HT29,large intestine,-666,-1
EYA1,na,2138,HT29,large intestine,-666,-1
MTMR9,na,66036,HT29,large intestine,-666,-1
TNKS,na,8658,HT29,large intestine,-666,-1
ZYG11B,na,79699,HT29,large intestine,-666,-1
LONRF1,na,91694,HT29,large intestine,-666,-1
VASH1,na,22846,HT29,large intestine,-666,-1
ZNF566,na,84924,HT29,large intestine,-666,-1
ZNF529,na,57711,HT29,large intestine,-666,-1
TCP11,na,6954,HT29,large intestine,-666,-1
MSC,na,9242,OV90,ovary,-666,-1
SLC35E1,na,79939,OV90,ovary,-666,-1
PLP2,na,5355,OV90,ovary,-666,-1
4-Mar,na,57574,OV90,ovary,-666,-1
CHIC1,na,53344,OV90,ovary,-666,-1
SAMM50,na,25813,OV90,ovary,-666,-1
MYO5A,na,4644,OV90,ovary,-666,-1
ANKRD28,na,23243,OV90,ovary,-666,-1
PLXNB3,na,5365,OV90,ovary,-666,-1
HHAT,na,55733,OV90,ovary,-666,-1
SPTBN5,na,51332,OV90,ovary,-666,-1
CRTC3,na,64784,OV90,ovary,-666,-1
GPHN,na,10243,OV90,ovary,-666,-1
ZHX3,na,23051,OV90,ovary,-666,-1
SLC41A1,na,254428,OV90,ovary,-666,-1
ARL6,na,84100,OV90,ovary,-666,-1
CECR5,na,27440,OV90,ovary,-666,-1
PGM1,na,5236,OV90,ovary,-666,-1
NUDT19,na,390916,OV90,ovary,-666,-1
HHIPL2,na,79802,OV90,ovary,-666,-1
KNDC1,na,85442,OV90,ovary,-666,-1
PFKFB3,na,5209,OV90,ovary,-666,-1
FAN1,na,22909,OV90,ovary,-666,-1
PLIN1,na,5346,OV90,ovary,-666,-1
USF1,na,7391,OV90,ovary,-666,-1
IDH2,na,3418,OV90,ovary,-666,-1
TDRP,na,157695,OV90,ovary,-666,-1
CSTF1,na,1477,OV90,ovary,-666,-1
MOCS3,na,27304,OV90,ovary,-666,-1
PPARA,na,5465,OV90,ovary,-666,-1
SLMAP,na,7871,OV90,ovary,-666,-1
CAB39L,na,81617,OV90,ovary,-666,-1
NTSR1,na,4923,OV90,ovary,-666,-1
KRT14,na,3861,OV90,ovary,-666,-1
C1orf74,na,148304,OV90,ovary,-666,-1
THEM6,na,51337,OV90,ovary,-666,-1
TMEM9B,na,56674,OV90,ovary,-666,-1
RGS10,na,6001,OV90,ovary,-666,-1
TMED2,na,10959,OV90,ovary,-666,-1
ILVBL,na,10994,OV90,ovary,-666,-1
TMEM192,na,201931,OV90,ovary,-666,-1
PRDX6,na,9588,OV90,ovary,-666,-1
RPL3,na,6122,OV90,ovary,-666,-1
EIF3D,na,8664,OV90,ovary,-666,-1
WNT1,na,7471,OV90,ovary,-666,-1
ADPRM,na,56985,OV90,ovary,-666,-1
SPTA1,na,6708,OV90,ovary,-666,-1
SYCP2L,na,221711,OV90,ovary,-666,-1
AKAP8,na,10270,OV90,ovary,-666,-1
PDE7A,na,5150,OV90,ovary,-666,-1
HACE1,na,57531,OV90,ovary,-666,-1
CCDC15,na,80071,OV90,ovary,-666,-1
DENND6A,na,201627,OV90,ovary,-666,-1
ZCCHC7,na,84186,OV90,ovary,-666,-1
PKD2L2,na,27039,OV90,ovary,-666,-1
MYH3,na,4621,OV90,ovary,-666,-1
CCDC174,na,51244,OV90,ovary,-666,-1
KCTD18,na,130535,OV90,ovary,-666,-1
RAB30,na,27314,OV90,ovary,-666,-1
MYO9A,na,4649,OV90,ovary,-666,-1
IFI30,na,10437,OV90,ovary,-666,-1
TIFA,na,92610,OV90,ovary,-666,-1
LRRK2,na,120892,OV90,ovary,-666,-1
MIOS,na,54468,OV90,ovary,-666,-1
PHTF2,na,57157,OV90,ovary,-666,-1
HIST1H2BL,na,8340,OV90,ovary,-666,-1
ZNF619,na,285267,OV90,ovary,-666,-1
NLRX1,na,79671,OV90,ovary,-666,-1
TOPORS,na,10210,OV90,ovary,-666,-1
OR3A2,na,4995,OV90,ovary,-666,-1
CSGALNACT2,na,55454,OV90,ovary,-666,-1
SLC25A12,na,8604,OV90,ovary,-666,-1
JUNB,na,3726,OV90,ovary,-666,-1
TNFRSF17,na,608,OV90,ovary,-666,-1
LIMD1,na,8994,OV90,ovary,-666,-1
MANEA,na,79694,OV90,ovary,-666,-1
CCT6B,na,10693,OV90,ovary,-666,-1
SLC6A9,na,6536,OV90,ovary,-666,-1
LMBRD2,na,92255,OV90,ovary,-666,-1
MINA,na,84864,OV90,ovary,-666,-1
TRIM65,na,201292,OV90,ovary,-666,-1
VAMP4,na,8674,OV90,ovary,-666,-1
FBXO28,na,23219,OV90,ovary,-666,-1
KLHL12,na,59349,OV90,ovary,-666,-1
TRMT1L,na,81627,OV90,ovary,-666,-1
DEDD,na,9191,OV90,ovary,-666,-1
METTL18,na,92342,OV90,ovary,-666,-1
IFNK,na,56832,OV90,ovary,-666,-1
RBMY2FP,na,159162,OV90,ovary,-666,-1
GNN,na,253724,OV90,ovary,-666,-1
PKD2L1,na,9033,OV90,ovary,-666,-1
TRAPPC5,na,126003,OV90,ovary,-666,-1
RBMXL2,na,27288,OV90,ovary,-666,-1
USP26,na,83844,OV90,ovary,-666,-1
NUP155,na,9631,OV90,ovary,-666,-1
DNMT1,na,1786,OV90,ovary,-666,-1
PRIM2,na,5558,OV90,ovary,-666,-1
PPP1R2,na,5504,OV90,ovary,-666,-1
NEUROG2,na,63973,OV90,ovary,-666,-1
LRP8,na,7804,OV90,ovary,-666,-1
SLC25A38,na,54977,OV90,ovary,-666,-1
CCAR2,na,57805,OV90,ovary,-666,-1
LSM3,na,27258,OV90,ovary,-666,-1
C11orf73,na,51501,OV90,ovary,-666,-1
MKRN2,na,23609,OV90,ovary,-666,-1
BRK1,na,55845,OV90,ovary,-666,-1
RAB5A,na,5868,OV90,ovary,-666,-1
UBA3,na,9039,OV90,ovary,-666,-1
ARL6IP5,na,10550,OV90,ovary,-666,-1
C3orf38,na,285237,OV90,ovary,-666,-1
CDC37,na,11140,OV90,ovary,-666,-1
ASNA1,na,439,OV90,ovary,-666,-1
MRPS10,na,55173,OV90,ovary,-666,-1
CDYL,na,9425,OV90,ovary,-666,-1
HMGN4,na,10473,OV90,ovary,-666,-1
SLC25A17,na,10478,OV90,ovary,-666,-1
TOMM22,na,56993,OV90,ovary,-666,-1
NHP2L1,na,4809,OV90,ovary,-666,-1
DGCR14,na,8220,OV90,ovary,-666,-1
BCL2L13,na,23786,OV90,ovary,-666,-1
APTX,na,54840,OV90,ovary,-666,-1
SIGMAR1,na,10280,OV90,ovary,-666,-1
POLR3D,na,661,OV90,ovary,-666,-1
FAM188A,na,80013,OV90,ovary,-666,-1
TRDMT1,na,1787,OV90,ovary,-666,-1
STAM,na,8027,OV90,ovary,-666,-1
ADK,na,132,OV90,ovary,-666,-1
PACRGL,na,133015,OV90,ovary,-666,-1
TRMT5,na,57570,OV90,ovary,-666,-1
CHMP5,na,51510,OV90,ovary,-666,-1
NR1D2,na,9975,OV90,ovary,-666,-1
IKZF5,na,64376,OV90,ovary,-666,-1
VIPAS39,na,63894,OV90,ovary,-666,-1
7-Sep,na,989,OV90,ovary,-666,-1
AVL9,na,23080,OV90,ovary,-666,-1
KLHL7,na,55975,OV90,ovary,-666,-1
HUS1,na,3364,OV90,ovary,-666,-1
MPLKIP,na,136647,OV90,ovary,-666,-1
C7orf25,na,79020,OV90,ovary,-666,-1
HERPUD2,na,64224,OV90,ovary,-666,-1
FAM220A,na,84792,OV90,ovary,-666,-1
ZNF12,na,7559,OV90,ovary,-666,-1
RBAK,na,57786,OV90,ovary,-666,-1
TAX1BP1,na,8887,OV90,ovary,-666,-1
HIBADH,na,11112,OV90,ovary,-666,-1
TMEM106B,na,54664,OV90,ovary,-666,-1
EIF4G2,na,1982,OV90,ovary,-666,-1
ZBED5,na,58486,OV90,ovary,-666,-1
AKIP1,na,56672,OV90,ovary,-666,-1
PSMA1,na,5682,OV90,ovary,-666,-1
BTBD10,na,84280,OV90,ovary,-666,-1
FAM120C,na,54954,OV90,ovary,-666,-1
TCP11L1,na,55346,OV90,ovary,-666,-1
PDCD6,na,10016,OV90,ovary,-666,-1
NADK2,na,133686,OV90,ovary,-666,-1
C5orf22,na,55322,OV90,ovary,-666,-1
CACNA1B,na,774,OV90,ovary,-666,-1
CCDC112,na,153733,OV90,ovary,-666,-1
ALMS1,na,7840,OV90,ovary,-666,-1
ZBTB18,na,10472,OV90,ovary,-666,-1
SCAMP1,na,9522,OV90,ovary,-666,-1
SALL3,na,27164,OV90,ovary,-666,-1
POLI,na,11201,OV90,ovary,-666,-1
C18orf25,na,147339,OV90,ovary,-666,-1
ZNF25,na,219749,OV90,ovary,-666,-1
RNF141,na,50862,OV90,ovary,-666,-1
CDK18,na,5129,OV90,ovary,-666,-1
RGS9BP,na,388531,OV90,ovary,-666,-1
ZNF71,na,58491,OV90,ovary,-666,-1
ZNF441,na,126068,OV90,ovary,-666,-1
ZADH2,na,284273,OV90,ovary,-666,-1
ZNF354A,na,6940,OV90,ovary,-666,-1
TMEM64,na,169200,OV90,ovary,-666,-1
FGF7,na,2252,NCIH2122,lung,-666,-1
SYNPO2L,na,79933,NCIH2122,lung,-666,-1
PGRMC2,na,10424,NCIH2122,lung,-666,-1
PLA2G15,na,23659,NCIH2122,lung,-666,-1
TNFSF12,na,8742,NCIH2122,lung,-666,-1
SLC35E4,na,339665,NCIH2122,lung,-666,-1
TRIM58,na,25893,NCIH2122,lung,-666,-1
ABL2,na,27,NCIH2122,lung,-666,-1
CXCL6,na,6372,NCIH2122,lung,-666,-1
CERS5,na,91012,NCIH2122,lung,-666,-1
CDK2,na,1017,NCIH2122,lung,-666,-1
CNTN6,na,27255,NCIH2122,lung,-666,-1
MECP2,na,4204,NCIH2122,lung,-666,-1
SUCO,na,51430,NCIH2122,lung,-666,-1
TRHDE,na,29953,NCIH2122,lung,-666,-1
ARL16,na,339231,NCIH2122,lung,-666,-1
SCGB1D2,na,10647,NCIH2122,lung,-666,-1
HOXC11,na,3227,NCIH2122,lung,-666,-1
UPF3A,na,65110,NCIH2122,lung,-666,-1
GIPC2,na,54810,NCIH2122,lung,-666,-1
ORM1,na,5004,NCIH2122,lung,-666,-1
INSIG1,na,3638,NCIH2122,lung,-666,-1
SNX31,na,169166,NCIH2122,lung,-666,-1
SYT16,na,83851,NCIH2122,lung,-666,-1
KANK4,na,163782,NCIH2122,lung,-666,-1
ZNF331,na,55422,NCIH2122,lung,-666,-1
IFI6,na,2537,NCIH2122,lung,-666,-1
KDM3A,na,55818,NCIH2122,lung,-666,-1
HIC1,na,3090,NCIH2122,lung,-666,-1
GJA4,na,2701,NCIH2122,lung,-666,-1
ST3GAL2,na,6483,NCIH2122,lung,-666,-1
ZNF266,na,10781,NCIH2122,lung,-666,-1
GFI1,na,2672,NCIH2122,lung,-666,-1
MNDA,na,4332,NCIH2122,lung,-666,-1
MICAL1,na,64780,NCIH2122,lung,-666,-1
PQLC1,na,80148,NCIH2122,lung,-666,-1
WDR33,na,55339,NCIH2122,lung,-666,-1
CASP2,na,835,NCIH2122,lung,-666,-1
SRPK2,na,6733,NCIH2122,lung,-666,-1
NFATC3,na,4775,NCIH2122,lung,-666,-1
RCBTB2,na,1102,NCIH2122,lung,-666,-1
ZNF70,na,7621,NCIH2122,lung,-666,-1
KMT2E,na,55904,NCIH2122,lung,-666,-1
SRGAP2,na,23380,NCIH2122,lung,-666,-1
PRPF39,na,55015,NCIH2122,lung,-666,-1
ZNF490,na,57474,NCIH2122,lung,-666,-1
MED26,na,9441,NCIH2122,lung,-666,-1
CYTH4,na,27128,NCIH2122,lung,-666,-1
ABCA6,na,23460,NCIH2122,lung,-666,-1
IL10RA,na,3587,NCIH2122,lung,-666,-1
FAM161B,na,145483,NCIH2122,lung,-666,-1
ATP8B2,na,57198,NCIH2122,lung,-666,-1
GORAB,na,92344,NCIH2122,lung,-666,-1
OR51B4,na,79339,NCIH2122,lung,-666,-1
KIR2DL1,na,3802,NCIH2122,lung,-666,-1
ACTG1,na,71,NCIH2122,lung,-666,-1
OBP2B,na,29989,NCIH2122,lung,-666,-1
SPATA31E1,na,286234,NCIH2122,lung,-666,-1
CYP17A1,na,1586,NCIH2122,lung,-666,-1
ROM1,na,6094,NCIH2122,lung,-666,-1
MAPK8IP3,na,23162,NCIH2122,lung,-666,-1
DAO,na,1610,NCIH2122,lung,-666,-1
FAM134A,na,79137,NCIH2122,lung,-666,-1
MSI1,na,4440,NCIH2122,lung,-666,-1
SOX14,na,8403,NCIH2122,lung,-666,-1
MAGEB6,na,158809,NCIH2122,lung,-666,-1
COL19A1,na,1310,NCIH2122,lung,-666,-1
PARP1,na,142,NCIH2122,lung,-666,-1
MUTYH,na,4595,NCIH2122,lung,-666,-1
TDP1,na,55775,NCIH2122,lung,-666,-1
SAP130,na,79595,NCIH2122,lung,-666,-1
POLR1A,na,25885,NCIH2122,lung,-666,-1
PPP1R2,na,5504,NCIH2122,lung,-666,-1
FAM122B,na,159090,NCIH2122,lung,-666,-1
CASP8AP2,na,9994,NCIH2122,lung,-666,-1
ZMYM3,na,9203,NCIH2122,lung,-666,-1
NPAT,na,4863,NCIH2122,lung,-666,-1
FBXL12,na,54850,NCIH2122,lung,-666,-1
CD2BP2,na,10421,NCIH2122,lung,-666,-1
ZNF200,na,7752,NCIH2122,lung,-666,-1
CIRH1A,na,84916,NCIH2122,lung,-666,-1
SLC7A6OS,na,84138,NCIH2122,lung,-666,-1
EDC4,na,23644,NCIH2122,lung,-666,-1
RANBP10,na,57610,NCIH2122,lung,-666,-1
PRMT7,na,54496,NCIH2122,lung,-666,-1
SLC7A6,na,9057,NCIH2122,lung,-666,-1
PHLPP2,na,23035,NCIH2122,lung,-666,-1
SQLE,na,6713,NCIH2122,lung,-666,-1
MRTO4,na,51154,NCIH2122,lung,-666,-1
WDR47,na,22911,NCIH2122,lung,-666,-1
ARMC8,na,25852,NCIH2122,lung,-666,-1
SEC22B,na,9554,NCIH2122,lung,-666,-1
EFCAB11,na,90141,NCIH2122,lung,-666,-1
TCP11L1,na,55346,NCIH2122,lung,-666,-1
C2CD5,na,9847,NCIH2122,lung,-666,-1
ZMAT4,na,79698,NCIH2122,lung,-666,-1
MEAF6,na,64769,NCIH2122,lung,-666,-1
PER3,na,8863,NCIH2122,lung,-666,-1
GDI1,na,2664,NCIH2122,lung,-666,-1
PCP4,na,5121,NCIH2122,lung,-666,-1
KCNJ11,na,3767,NCIH2122,lung,-666,-1
ERICH3,na,127254,NCIH2122,lung,-666,-1
HSDL1,na,83693,NCIH2122,lung,-666,-1
APLP1,na,333,NCIH2122,lung,-666,-1
KIAA2022,na,340533,NCIH2122,lung,-666,-1
CUX2,na,23316,NCIH2122,lung,-666,-1
POPDC2,na,64091,NCIH2122,lung,-666,-1
ZFP1,na,162239,NCIH2122,lung,-666,-1
ZBTB18,na,10472,NCIH2122,lung,-666,-1
ZNF599,na,148103,NCIH2122,lung,-666,-1
ZNF695,na,57116,NCIH2122,lung,-666,-1
C11orf84,na,144097,NCIH2122,lung,-666,-1
ZNF627,na,199692,NCIH2122,lung,-666,-1
ZNF250,na,58500,NCIH2122,lung,-666,-1
IQUB,na,154865,NCIH2122,lung,-666,-1
VPS4B,na,9525,NCIH2122,lung,-666,-1
GRIN3A,na,116443,NCIH2122,lung,-666,-1
ZNF625,na,90589,NCIH2122,lung,-666,-1
ZNF211,na,10520,NCIH2122,lung,-666,-1
ZNF611,na,81856,NCIH2122,lung,-666,-1
ZNF701,na,55762,NCIH2122,lung,-666,-1
ZNF493,na,284443,NCIH2122,lung,-666,-1
ZNF559,na,84527,NCIH2122,lung,-666,-1
ZNF468,na,90333,NCIH2122,lung,-666,-1
ZNF600,na,162966,NCIH2122,lung,-666,-1
ZNF160,na,90338,NCIH2122,lung,-666,-1
ZNF155,na,7711,NCIH2122,lung,-666,-1
TBX15,na,6913,NCIH2122,lung,-666,-1
SOGA1,na,140710,NCIH2122,lung,-666,-1
LSG1,na,55341,NCIH2122,lung,-666,-1
PAK2,na,5062,NCIH2122,lung,-666,-1
SENP5,na,205564,NCIH2122,lung,-666,-1
YEATS2,na,55689,NCIH2122,lung,-666,-1
ENKD1,na,84080,NCIH2122,lung,-666,-1
TAGLN,na,6876,NCIH460,lung,-666,-1
KCNE1,na,3753,NCIH460,lung,-666,-1
ZFAND3,na,60685,NCIH460,lung,-666,-1
NDP,na,4693,NCIH460,lung,-666,-1
TNFRSF9,na,3604,NCIH460,lung,-666,-1
B3GALT2,na,8707,NCIH460,lung,-666,-1
BNIP3L,na,665,NCIH460,lung,-666,-1
GRIA3,na,2892,NCIH460,lung,-666,-1
SKIL,na,6498,NCIH460,lung,-666,-1
PDP1,na,54704,NCIH460,lung,-666,-1
LRRN1,na,57633,NCIH460,lung,-666,-1
KRTAP4-7,na,100132476,NCIH460,lung,-666,-1
ATG2A,na,23130,NCIH460,lung,-666,-1
CHIC2,na,26511,NCIH460,lung,-666,-1
APOLD1,na,81575,NCIH460,lung,-666,-1
SORT1,na,6272,NCIH460,lung,-666,-1
MUC7,na,4589,NCIH460,lung,-666,-1
DNAL4,na,10126,NCIH460,lung,-666,-1
LHX8,na,431707,NCIH460,lung,-666,-1
ZNF442,na,79973,NCIH460,lung,-666,-1
CFAP43,na,80217,NCIH460,lung,-666,-1
ORMDL3,na,94103,NCIH460,lung,-666,-1
ZER1,na,10444,NCIH460,lung,-666,-1
KRT20,na,54474,NCIH460,lung,-666,-1
GC,na,2638,NCIH460,lung,-666,-1
SLC2A2,na,6514,NCIH460,lung,-666,-1
BNC1,na,646,NCIH460,lung,-666,-1
MMRN2,na,79812,NCIH460,lung,-666,-1
DVL3,na,1857,NCIH460,lung,-666,-1
OSBPL2,na,9885,NCIH460,lung,-666,-1
TMEM59,na,9528,NCIH460,lung,-666,-1
IRF9,na,10379,NCIH460,lung,-666,-1
CREBRF,na,153222,NCIH460,lung,-666,-1
MXD1,na,4084,NCIH460,lung,-666,-1
HBP1,na,26959,NCIH460,lung,-666,-1
YPEL5,na,51646,NCIH460,lung,-666,-1
CALCOCO1,na,57658,NCIH460,lung,-666,-1
RAB5B,na,5869,NCIH460,lung,-666,-1
CCBL2,na,56267,NCIH460,lung,-666,-1
FAM117A,na,81558,NCIH460,lung,-666,-1
SAMSN1,na,64092,NCIH460,lung,-666,-1
PLCXD1,na,55344,NCIH460,lung,-666,-1
BSDC1,na,55108,NCIH460,lung,-666,-1
DNM2,na,1785,NCIH460,lung,-666,-1
MTMR3,na,8897,NCIH460,lung,-666,-1
CD300LF,na,146722,NCIH460,lung,-666,-1
C1orf228,na,339541,NCIH460,lung,-666,-1
TPP1,na,1200,NCIH460,lung,-666,-1
CAT,na,847,NCIH460,lung,-666,-1
MSL2,na,55167,NCIH460,lung,-666,-1
KLHDC1,na,122773,NCIH460,lung,-666,-1
RAG2,na,5897,NCIH460,lung,-666,-1
ZNF709,na,163051,NCIH460,lung,-666,-1
SUN2,na,25777,NCIH460,lung,-666,-1
RNF111,na,54778,NCIH460,lung,-666,-1
CCNL1,na,57018,NCIH460,lung,-666,-1
LENG8,na,114823,NCIH460,lung,-666,-1
FAM193B,na,54540,NCIH460,lung,-666,-1
C3orf62,na,375341,NCIH460,lung,-666,-1
ZNF763,na,284390,NCIH460,lung,-666,-1
ZNF490,na,57474,NCIH460,lung,-666,-1
