Unnamed: 0,drug_a_name,drug_b_name,cell,synergy,drug1_db,drug2_db
SUNITINIB_BORTEZOMIB_ES2,SUNITINIB,BORTEZOMIB,ES2,-1.246230639,DB01268,DB00188
SUNITINIB_BORTEZOMIB_HCT116,SUNITINIB,BORTEZOMIB,HCT116,-4.261502744,DB01268,DB00188
SUNITINIB_BORTEZOMIB_HT144,SUNITINIB,BORTEZOMIB,HT144,-6.670205292,DB01268,DB00188
SUNITINIB_BORTEZOMIB_HT29,SUNITINIB,BORTEZOMIB,HT29,-9.481369315,DB01268,DB00188
SUNITINIB_BORTEZOMIB_KPL1,SUNITINIB,BORTEZOMIB,KPL1,7.065640127,DB01268,DB00188
SUNITINIB_BORTEZOMIB_LOVO,SUNITINIB,BORTEZOMIB,LOVO,0.4992391,DB01268,DB00188
SUNITINIB_BORTEZOMIB_MDAMB436,SUNITINIB,BORTEZOMIB,MDAMB436,-3.056366193,DB01268,DB00188
SUNITINIB_BORTEZOMIB_NCIH1650,SUNITINIB,BORTEZOMIB,NCIH1650,-6.335197539,DB01268,DB00188
SUNITINIB_BORTEZOMIB_NCIH2122,SUNITINIB,BORTEZOMIB,NCIH2122,5.482016371,DB01268,DB00188
SUNITINIB_BORTEZOMIB_NCIH23,SUNITINIB,BORTEZOMIB,NCIH23,-11.42714897,DB01268,DB00188
SUNITINIB_BORTEZOMIB_NCIH460,SUNITINIB,BORTEZOMIB,NCIH460,0.426477303,DB01268,DB00188
SUNITINIB_BORTEZOMIB_NCIH520,SUNITINIB,BORTEZOMIB,NCIH520,-21.27042427,DB01268,DB00188
SUNITINIB_BORTEZOMIB_OV90,SUNITINIB,BORTEZOMIB,OV90,0.224651609,DB01268,DB00188
SUNITINIB_BORTEZOMIB_RKO,SUNITINIB,BORTEZOMIB,RKO,-4.675703293,DB01268,DB00188
SUNITINIB_BORTEZOMIB_RPMI7951,SUNITINIB,BORTEZOMIB,RPMI7951,-11.23959783,DB01268,DB00188
SUNITINIB_BORTEZOMIB_SKMEL30,SUNITINIB,BORTEZOMIB,SKMEL30,-4.430028433,DB01268,DB00188
SUNITINIB_BORTEZOMIB_SKMES1,SUNITINIB,BORTEZOMIB,SKMES1,-14.86661156,DB01268,DB00188
SUNITINIB_BORTEZOMIB_SKOV3,SUNITINIB,BORTEZOMIB,SKOV3,-7.965745492,DB01268,DB00188
SUNITINIB_BORTEZOMIB_SW620,SUNITINIB,BORTEZOMIB,SW620,-5.067798652,DB01268,DB00188
SUNITINIB_BORTEZOMIB_SW837,SUNITINIB,BORTEZOMIB,SW837,-1.834328921,DB01268,DB00188
SUNITINIB_BORTEZOMIB_T47D,SUNITINIB,BORTEZOMIB,T47D,1.442410221,DB01268,DB00188
SUNITINIB_BORTEZOMIB_UACC62,SUNITINIB,BORTEZOMIB,UACC62,-6.5817428,DB01268,DB00188
SUNITINIB_BORTEZOMIB_VCAP,SUNITINIB,BORTEZOMIB,VCAP,5.477571196,DB01268,DB00188
SUNITINIB_BORTEZOMIB_ZR751,SUNITINIB,BORTEZOMIB,ZR751,-23.3950552,DB01268,DB00188
SUNITINIB_DASATINIB_A2058,SUNITINIB,DASATINIB,A2058,41.58251285,DB01268,DB01254
SUNITINIB_DASATINIB_A2780,SUNITINIB,DASATINIB,A2780,40.04370628,DB01268,DB01254
SUNITINIB_DASATINIB_A375,SUNITINIB,DASATINIB,A375,33.82410935,DB01268,DB01254
SUNITINIB_DASATINIB_CAOV3,SUNITINIB,DASATINIB,CAOV3,10.03191895,DB01268,DB01254
SUNITINIB_DASATINIB_DLD1,SUNITINIB,DASATINIB,DLD1,29.71713087,DB01268,DB01254
SUNITINIB_DASATINIB_ES2,SUNITINIB,DASATINIB,ES2,24.69207415,DB01268,DB01254
SUNITINIB_DASATINIB_HCT116,SUNITINIB,DASATINIB,HCT116,38.9382048,DB01268,DB01254
SUNITINIB_DASATINIB_HT144,SUNITINIB,DASATINIB,HT144,-5.942262492,DB01268,DB01254
SUNITINIB_DASATINIB_HT29,SUNITINIB,DASATINIB,HT29,41.16852468,DB01268,DB01254
SUNITINIB_DASATINIB_KPL1,SUNITINIB,DASATINIB,KPL1,18.41860479,DB01268,DB01254
SUNITINIB_DASATINIB_LOVO,SUNITINIB,DASATINIB,LOVO,23.54768121,DB01268,DB01254
SUNITINIB_DASATINIB_MDAMB436,SUNITINIB,DASATINIB,MDAMB436,24.70735759,DB01268,DB01254
SUNITINIB_DASATINIB_NCIH1650,SUNITINIB,DASATINIB,NCIH1650,26.83033164,DB01268,DB01254
SUNITINIB_DASATINIB_NCIH2122,SUNITINIB,DASATINIB,NCIH2122,1.190703261,DB01268,DB01254
SUNITINIB_DASATINIB_NCIH23,SUNITINIB,DASATINIB,NCIH23,28.32645801,DB01268,DB01254
SUNITINIB_DASATINIB_NCIH460,SUNITINIB,DASATINIB,NCIH460,29.15348207,DB01268,DB01254
SUNITINIB_DASATINIB_NCIH520,SUNITINIB,DASATINIB,NCIH520,31.99993727,DB01268,DB01254
SUNITINIB_DASATINIB_OV90,SUNITINIB,DASATINIB,OV90,4.488035156,DB01268,DB01254
SUNITINIB_DASATINIB_RKO,SUNITINIB,DASATINIB,RKO,34.35606881,DB01268,DB01254
SUNITINIB_DASATINIB_RPMI7951,SUNITINIB,DASATINIB,RPMI7951,7.438952036,DB01268,DB01254
SUNITINIB_DASATINIB_SKMEL30,SUNITINIB,DASATINIB,SKMEL30,1.570333506,DB01268,DB01254
SUNITINIB_DASATINIB_SKMES1,SUNITINIB,DASATINIB,SKMES1,7.136936096,DB01268,DB01254
SUNITINIB_DASATINIB_SKOV3,SUNITINIB,DASATINIB,SKOV3,13.60723073,DB01268,DB01254
SUNITINIB_DASATINIB_SW620,SUNITINIB,DASATINIB,SW620,35.40155136,DB01268,DB01254
SUNITINIB_DASATINIB_SW837,SUNITINIB,DASATINIB,SW837,23.08920175,DB01268,DB01254
SUNITINIB_DASATINIB_T47D,SUNITINIB,DASATINIB,T47D,9.440672462,DB01268,DB01254
SUNITINIB_DASATINIB_UACC62,SUNITINIB,DASATINIB,UACC62,26.17570936,DB01268,DB01254
SUNITINIB_DASATINIB_VCAP,SUNITINIB,DASATINIB,VCAP,26.54232067,DB01268,DB01254
SUNITINIB_DASATINIB_ZR751,SUNITINIB,DASATINIB,ZR751,11.44354811,DB01268,DB01254
SUNITINIB_ERLOTINIB_A2058,SUNITINIB,ERLOTINIB,A2058,14.10147138,DB01268,DB00530
SUNITINIB_ERLOTINIB_A2780,SUNITINIB,ERLOTINIB,A2780,10.11754804,DB01268,DB00530
SUNITINIB_ERLOTINIB_A375,SUNITINIB,ERLOTINIB,A375,18.50229521,DB01268,DB00530
SUNITINIB_ERLOTINIB_CAOV3,SUNITINIB,ERLOTINIB,CAOV3,10.99519948,DB01268,DB00530
SUNITINIB_ERLOTINIB_DLD1,SUNITINIB,ERLOTINIB,DLD1,20.27346526,DB01268,DB00530
SUNITINIB_ERLOTINIB_ES2,SUNITINIB,ERLOTINIB,ES2,14.96041528,DB01268,DB00530
SUNITINIB_ERLOTINIB_HCT116,SUNITINIB,ERLOTINIB,HCT116,11.55839392,DB01268,DB00530
SUNITINIB_ERLOTINIB_HT144,SUNITINIB,ERLOTINIB,HT144,6.292750733,DB01268,DB00530
SUNITINIB_ERLOTINIB_HT29,SUNITINIB,ERLOTINIB,HT29,14.96300961,DB01268,DB00530
SUNITINIB_ERLOTINIB_KPL1,SUNITINIB,ERLOTINIB,KPL1,12.06255291,DB01268,DB00530
SUNITINIB_ERLOTINIB_LOVO,SUNITINIB,ERLOTINIB,LOVO,16.80567643,DB01268,DB00530
SUNITINIB_ERLOTINIB_MDAMB436,SUNITINIB,ERLOTINIB,MDAMB436,8.608984003,DB01268,DB00530
SUNITINIB_ERLOTINIB_NCIH1650,SUNITINIB,ERLOTINIB,NCIH1650,19.75175563,DB01268,DB00530
SUNITINIB_ERLOTINIB_NCIH2122,SUNITINIB,ERLOTINIB,NCIH2122,21.39431817,DB01268,DB00530
SUNITINIB_ERLOTINIB_NCIH23,SUNITINIB,ERLOTINIB,NCIH23,6.89550823,DB01268,DB00530
SUNITINIB_ERLOTINIB_NCIH460,SUNITINIB,ERLOTINIB,NCIH460,6.750632999,DB01268,DB00530
SUNITINIB_ERLOTINIB_NCIH520,SUNITINIB,ERLOTINIB,NCIH520,14.98784454,DB01268,DB00530
SUNITINIB_ERLOTINIB_OV90,SUNITINIB,ERLOTINIB,OV90,10.17445049,DB01268,DB00530
SUNITINIB_ERLOTINIB_RKO,SUNITINIB,ERLOTINIB,RKO,9.894551442,DB01268,DB00530
SUNITINIB_ERLOTINIB_RPMI7951,SUNITINIB,ERLOTINIB,RPMI7951,2.365494396,DB01268,DB00530
SUNITINIB_ERLOTINIB_SKMEL30,SUNITINIB,ERLOTINIB,SKMEL30,12.35401244,DB01268,DB00530
SUNITINIB_ERLOTINIB_SKMES1,SUNITINIB,ERLOTINIB,SKMES1,22.52686829,DB01268,DB00530
SUNITINIB_ERLOTINIB_SKOV3,SUNITINIB,ERLOTINIB,SKOV3,18.2895051,DB01268,DB00530
SUNITINIB_ERLOTINIB_SW620,SUNITINIB,ERLOTINIB,SW620,2.030669724,DB01268,DB00530
SUNITINIB_ERLOTINIB_SW837,SUNITINIB,ERLOTINIB,SW837,12.82314889,DB01268,DB00530
SUNITINIB_ERLOTINIB_T47D,SUNITINIB,ERLOTINIB,T47D,24.14061823,DB01268,DB00530
SUNITINIB_ERLOTINIB_UACC62,SUNITINIB,ERLOTINIB,UACC62,21.73023418,DB01268,DB00530
SUNITINIB_ERLOTINIB_VCAP,SUNITINIB,ERLOTINIB,VCAP,19.28318544,DB01268,DB00530
SUNITINIB_ERLOTINIB_ZR751,SUNITINIB,ERLOTINIB,ZR751,13.46648924,DB01268,DB00530
SUNITINIB_GELDANAMYCIN_A2058,SUNITINIB,GELDANAMYCIN,A2058,7.89564412,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_A2780,SUNITINIB,GELDANAMYCIN,A2780,2.369356438,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_A375,SUNITINIB,GELDANAMYCIN,A375,19.79244054,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_CAOV3,SUNITINIB,GELDANAMYCIN,CAOV3,7.205898688,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_DLD1,SUNITINIB,GELDANAMYCIN,DLD1,21.65739918,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_ES2,SUNITINIB,GELDANAMYCIN,ES2,5.618598962,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_HCT116,SUNITINIB,GELDANAMYCIN,HCT116,23.73238862,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_HT144,SUNITINIB,GELDANAMYCIN,HT144,3.039093685,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_HT29,SUNITINIB,GELDANAMYCIN,HT29,0.891617023,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_KPL1,SUNITINIB,GELDANAMYCIN,KPL1,-0.644970978,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_LOVO,SUNITINIB,GELDANAMYCIN,LOVO,6.834626773,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_MDAMB436,SUNITINIB,GELDANAMYCIN,MDAMB436,9.677886468,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_NCIH1650,SUNITINIB,GELDANAMYCIN,NCIH1650,8.240705045,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_NCIH2122,SUNITINIB,GELDANAMYCIN,NCIH2122,-0.293559651,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_NCIH23,SUNITINIB,GELDANAMYCIN,NCIH23,-6.556924997,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_NCIH460,SUNITINIB,GELDANAMYCIN,NCIH460,5.457797498,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_NCIH520,SUNITINIB,GELDANAMYCIN,NCIH520,-2.529266953,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_OV90,SUNITINIB,GELDANAMYCIN,OV90,-4.510424389,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_RKO,SUNITINIB,GELDANAMYCIN,RKO,2.051148633,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_RPMI7951,SUNITINIB,GELDANAMYCIN,RPMI7951,-4.932645741,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_SKMEL30,SUNITINIB,GELDANAMYCIN,SKMEL30,2.922960185,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_SKMES1,SUNITINIB,GELDANAMYCIN,SKMES1,6.227985279,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_SKOV3,SUNITINIB,GELDANAMYCIN,SKOV3,0.933780754,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_SW620,SUNITINIB,GELDANAMYCIN,SW620,-3.434700564,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_SW837,SUNITINIB,GELDANAMYCIN,SW837,-5.613156432,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_T47D,SUNITINIB,GELDANAMYCIN,T47D,24.2090514,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_UACC62,SUNITINIB,GELDANAMYCIN,UACC62,21.84465528,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_VCAP,SUNITINIB,GELDANAMYCIN,VCAP,14.33991751,DB01268,DB02424
SUNITINIB_GELDANAMYCIN_ZR751,SUNITINIB,GELDANAMYCIN,ZR751,-15.70454178,DB01268,DB02424
SUNITINIB_LAPATINIB_A2058,SUNITINIB,LAPATINIB,A2058,32.91888222,DB01268,DB01259
SUNITINIB_LAPATINIB_A2780,SUNITINIB,LAPATINIB,A2780,17.79272072,DB01268,DB01259
SUNITINIB_LAPATINIB_A375,SUNITINIB,LAPATINIB,A375,20.50422706,DB01268,DB01259
SUNITINIB_LAPATINIB_CAOV3,SUNITINIB,LAPATINIB,CAOV3,18.58990194,DB01268,DB01259
SUNITINIB_LAPATINIB_DLD1,SUNITINIB,LAPATINIB,DLD1,28.92888281,DB01268,DB01259
SUNITINIB_LAPATINIB_ES2,SUNITINIB,LAPATINIB,ES2,12.99214476,DB01268,DB01259
SUNITINIB_LAPATINIB_HCT116,SUNITINIB,LAPATINIB,HCT116,21.41984894,DB01268,DB01259
SUNITINIB_LAPATINIB_HT144,SUNITINIB,LAPATINIB,HT144,22.64869753,DB01268,DB01259
SUNITINIB_LAPATINIB_HT29,SUNITINIB,LAPATINIB,HT29,15.29723726,DB01268,DB01259
SUNITINIB_LAPATINIB_KPL1,SUNITINIB,LAPATINIB,KPL1,14.68938282,DB01268,DB01259
SUNITINIB_LAPATINIB_LOVO,SUNITINIB,LAPATINIB,LOVO,22.24450212,DB01268,DB01259
SUNITINIB_LAPATINIB_MDAMB436,SUNITINIB,LAPATINIB,MDAMB436,6.608892881,DB01268,DB01259
SUNITINIB_LAPATINIB_NCIH1650,SUNITINIB,LAPATINIB,NCIH1650,26.40579566,DB01268,DB01259
SUNITINIB_LAPATINIB_NCIH2122,SUNITINIB,LAPATINIB,NCIH2122,26.21530343,DB01268,DB01259
SUNITINIB_LAPATINIB_NCIH23,SUNITINIB,LAPATINIB,NCIH23,1.442376804,DB01268,DB01259
SUNITINIB_LAPATINIB_NCIH460,SUNITINIB,LAPATINIB,NCIH460,0.111707009,DB01268,DB01259
SUNITINIB_LAPATINIB_NCIH520,SUNITINIB,LAPATINIB,NCIH520,14.83637956,DB01268,DB01259
SUNITINIB_LAPATINIB_OV90,SUNITINIB,LAPATINIB,OV90,1.971181005,DB01268,DB01259
SUNITINIB_LAPATINIB_RKO,SUNITINIB,LAPATINIB,RKO,7.288583582,DB01268,DB01259
SUNITINIB_LAPATINIB_RPMI7951,SUNITINIB,LAPATINIB,RPMI7951,9.700246943,DB01268,DB01259
SUNITINIB_LAPATINIB_SKMEL30,SUNITINIB,LAPATINIB,SKMEL30,21.16736647,DB01268,DB01259
SUNITINIB_LAPATINIB_SKMES1,SUNITINIB,LAPATINIB,SKMES1,20.30589915,DB01268,DB01259
SUNITINIB_LAPATINIB_SKOV3,SUNITINIB,LAPATINIB,SKOV3,31.15298142,DB01268,DB01259
SUNITINIB_LAPATINIB_SW620,SUNITINIB,LAPATINIB,SW620,5.151966316,DB01268,DB01259
SUNITINIB_LAPATINIB_SW837,SUNITINIB,LAPATINIB,SW837,22.79718607,DB01268,DB01259
SUNITINIB_LAPATINIB_T47D,SUNITINIB,LAPATINIB,T47D,15.23508619,DB01268,DB01259
SUNITINIB_LAPATINIB_UACC62,SUNITINIB,LAPATINIB,UACC62,27.85347166,DB01268,DB01259
SUNITINIB_LAPATINIB_VCAP,SUNITINIB,LAPATINIB,VCAP,24.3430227,DB01268,DB01259
SUNITINIB_LAPATINIB_ZR751,SUNITINIB,LAPATINIB,ZR751,18.85290195,DB01268,DB01259
SUNITINIB_SN-38_A2058,SUNITINIB,SN-38,A2058,-5.573718765,DB01268,DB05482
SUNITINIB_SN-38_A2780,SUNITINIB,SN-38,A2780,4.850148311,DB01268,DB05482
SUNITINIB_SN-38_A375,SUNITINIB,SN-38,A375,15.06742548,DB01268,DB05482
SUNITINIB_SN-38_CAOV3,SUNITINIB,SN-38,CAOV3,-1.680760145,DB01268,DB05482
SUNITINIB_SN-38_DLD1,SUNITINIB,SN-38,DLD1,5.349673243,DB01268,DB05482
SUNITINIB_SN-38_ES2,SUNITINIB,SN-38,ES2,10.17974375,DB01268,DB05482
SUNITINIB_SN-38_HCT116,SUNITINIB,SN-38,HCT116,7.095657545,DB01268,DB05482
SUNITINIB_SN-38_HT144,SUNITINIB,SN-38,HT144,8.511313546,DB01268,DB05482
SUNITINIB_SN-38_HT29,SUNITINIB,SN-38,HT29,-2.130163866,DB01268,DB05482
SUNITINIB_SN-38_KPL1,SUNITINIB,SN-38,KPL1,19.42153662,DB01268,DB05482
SUNITINIB_SN-38_LOVO,SUNITINIB,SN-38,LOVO,2.256047293,DB01268,DB05482
SUNITINIB_SN-38_MDAMB436,SUNITINIB,SN-38,MDAMB436,0.212082704,DB01268,DB05482
SUNITINIB_SN-38_NCIH1650,SUNITINIB,SN-38,NCIH1650,16.09036689,DB01268,DB05482
SUNITINIB_SN-38_NCIH2122,SUNITINIB,SN-38,NCIH2122,3.830129709,DB01268,DB05482
SUNITINIB_SN-38_NCIH23,SUNITINIB,SN-38,NCIH23,7.344462391,DB01268,DB05482
SUNITINIB_SN-38_NCIH460,SUNITINIB,SN-38,NCIH460,19.46790785,DB01268,DB05482
SUNITINIB_SN-38_NCIH520,SUNITINIB,SN-38,NCIH520,2.300040785,DB01268,DB05482
SUNITINIB_SN-38_OV90,SUNITINIB,SN-38,OV90,-6.557606175,DB01268,DB05482
SUNITINIB_SN-38_RKO,SUNITINIB,SN-38,RKO,6.468281252,DB01268,DB05482
SUNITINIB_SN-38_RPMI7951,SUNITINIB,SN-38,RPMI7951,11.68257346,DB01268,DB05482
SUNITINIB_SN-38_SKMEL30,SUNITINIB,SN-38,SKMEL30,2.968063148,DB01268,DB05482
SUNITINIB_SN-38_SKMES1,SUNITINIB,SN-38,SKMES1,18.58493221,DB01268,DB05482
SUNITINIB_SN-38_SKOV3,SUNITINIB,SN-38,SKOV3,1.947029524,DB01268,DB05482
SUNITINIB_SN-38_SW620,SUNITINIB,SN-38,SW620,-1.174906796,DB01268,DB05482
SUNITINIB_SN-38_SW837,SUNITINIB,SN-38,SW837,1.195546324,DB01268,DB05482
SUNITINIB_SN-38_T47D,SUNITINIB,SN-38,T47D,10.60433388,DB01268,DB05482
SUNITINIB_SN-38_UACC62,SUNITINIB,SN-38,UACC62,9.308699128,DB01268,DB05482
SUNITINIB_SN-38_VCAP,SUNITINIB,SN-38,VCAP,18.63320712,DB01268,DB05482
SUNITINIB_SN-38_ZR751,SUNITINIB,SN-38,ZR751,-14.27012356,DB01268,DB05482
SUNITINIB_SORAFENIB_A2058,SUNITINIB,SORAFENIB,A2058,-4.861110278,DB01268,DB00398
SUNITINIB_SORAFENIB_A2780,SUNITINIB,SORAFENIB,A2780,-3.44595291,DB01268,DB00398
SUNITINIB_SORAFENIB_A375,SUNITINIB,SORAFENIB,A375,4.204573345,DB01268,DB00398
SUNITINIB_SORAFENIB_CAOV3,SUNITINIB,SORAFENIB,CAOV3,-6.608898434,DB01268,DB00398
SUNITINIB_SORAFENIB_DLD1,SUNITINIB,SORAFENIB,DLD1,1.455163475,DB01268,DB00398
SUNITINIB_SORAFENIB_ES2,SUNITINIB,SORAFENIB,ES2,2.983737074,DB01268,DB00398
SUNITINIB_SORAFENIB_HCT116,SUNITINIB,SORAFENIB,HCT116,2.158840386,DB01268,DB00398
SUNITINIB_SORAFENIB_HT144,SUNITINIB,SORAFENIB,HT144,1.86589458,DB01268,DB00398
SUNITINIB_SORAFENIB_HT29,SUNITINIB,SORAFENIB,HT29,-3.393707479,DB01268,DB00398
SUNITINIB_SORAFENIB_KPL1,SUNITINIB,SORAFENIB,KPL1,-4.921306255,DB01268,DB00398
SUNITINIB_SORAFENIB_LOVO,SUNITINIB,SORAFENIB,LOVO,-5.681687192,DB01268,DB00398
SUNITINIB_SORAFENIB_MDAMB436,SUNITINIB,SORAFENIB,MDAMB436,-7.507104181,DB01268,DB00398
SUNITINIB_SORAFENIB_NCIH1650,SUNITINIB,SORAFENIB,NCIH1650,-1.202664846,DB01268,DB00398
SUNITINIB_SORAFENIB_NCIH2122,SUNITINIB,SORAFENIB,NCIH2122,-4.013638694,DB01268,DB00398
SUNITINIB_SORAFENIB_NCIH23,SUNITINIB,SORAFENIB,NCIH23,-3.949715964,DB01268,DB00398
SUNITINIB_SORAFENIB_NCIH460,SUNITINIB,SORAFENIB,NCIH460,-0.089599002,DB01268,DB00398
SUNITINIB_SORAFENIB_NCIH520,SUNITINIB,SORAFENIB,NCIH520,-1.812117181,DB01268,DB00398
SUNITINIB_SORAFENIB_OV90,SUNITINIB,SORAFENIB,OV90,1.162302366,DB01268,DB00398
SUNITINIB_SORAFENIB_RKO,SUNITINIB,SORAFENIB,RKO,-3.788890106,DB01268,DB00398
SUNITINIB_SORAFENIB_RPMI7951,SUNITINIB,SORAFENIB,RPMI7951,-11.48395923,DB01268,DB00398
SUNITINIB_SORAFENIB_SKMEL30,SUNITINIB,SORAFENIB,SKMEL30,5.523143701,DB01268,DB00398
SUNITINIB_SORAFENIB_SKMES1,SUNITINIB,SORAFENIB,SKMES1,-9.970090741,DB01268,DB00398
SUNITINIB_SORAFENIB_SKOV3,SUNITINIB,SORAFENIB,SKOV3,-6.110633478,DB01268,DB00398
SUNITINIB_SORAFENIB_SW620,SUNITINIB,SORAFENIB,SW620,-2.035418094,DB01268,DB00398
SUNITINIB_SORAFENIB_SW837,SUNITINIB,SORAFENIB,SW837,-8.032003855,DB01268,DB00398
SUNITINIB_SORAFENIB_T47D,SUNITINIB,SORAFENIB,T47D,6.154444469,DB01268,DB00398
SUNITINIB_SORAFENIB_UACC62,SUNITINIB,SORAFENIB,UACC62,3.854611654,DB01268,DB00398
SUNITINIB_SORAFENIB_VCAP,SUNITINIB,SORAFENIB,VCAP,-5.333325203,DB01268,DB00398
SUNITINIB_SORAFENIB_ZR751,SUNITINIB,SORAFENIB,ZR751,-8.202305525,DB01268,DB00398
SUNITINIB_TOPOTECAN_A2058,SUNITINIB,TOPOTECAN,A2058,-7.878076211,DB01268,DB01030
SUNITINIB_TOPOTECAN_A2780,SUNITINIB,TOPOTECAN,A2780,2.120867271,DB01268,DB01030
SUNITINIB_TOPOTECAN_A375,SUNITINIB,TOPOTECAN,A375,-9.162108,DB01268,DB01030
SUNITINIB_TOPOTECAN_CAOV3,SUNITINIB,TOPOTECAN,CAOV3,2.271614328,DB01268,DB01030
SUNITINIB_TOPOTECAN_DLD1,SUNITINIB,TOPOTECAN,DLD1,-13.64395857,DB01268,DB01030
SUNITINIB_TOPOTECAN_ES2,SUNITINIB,TOPOTECAN,ES2,-9.187216032,DB01268,DB01030
SUNITINIB_TOPOTECAN_HCT116,SUNITINIB,TOPOTECAN,HCT116,-1.089935583,DB01268,DB01030
SUNITINIB_TOPOTECAN_HT144,SUNITINIB,TOPOTECAN,HT144,-6.779262802,DB01268,DB01030
SUNITINIB_TOPOTECAN_HT29,SUNITINIB,TOPOTECAN,HT29,-17.94488035,DB01268,DB01030
SUNITINIB_TOPOTECAN_KPL1,SUNITINIB,TOPOTECAN,KPL1,16.23647354,DB01268,DB01030
SUNITINIB_TOPOTECAN_LOVO,SUNITINIB,TOPOTECAN,LOVO,-2.977936625,DB01268,DB01030
SUNITINIB_TOPOTECAN_MDAMB436,SUNITINIB,TOPOTECAN,MDAMB436,-6.770040716,DB01268,DB01030
SUNITINIB_TOPOTECAN_NCIH1650,SUNITINIB,TOPOTECAN,NCIH1650,9.334123213,DB01268,DB01030
SUNITINIB_TOPOTECAN_NCIH2122,SUNITINIB,TOPOTECAN,NCIH2122,1.283908254,DB01268,DB01030
SUNITINIB_TOPOTECAN_NCIH23,SUNITINIB,TOPOTECAN,NCIH23,-12.06479848,DB01268,DB01030
SUNITINIB_TOPOTECAN_NCIH460,SUNITINIB,TOPOTECAN,NCIH460,-0.447544343,DB01268,DB01030
SUNITINIB_TOPOTECAN_NCIH520,SUNITINIB,TOPOTECAN,NCIH520,-0.932909457,DB01268,DB01030
SUNITINIB_TOPOTECAN_OV90,SUNITINIB,TOPOTECAN,OV90,-14.40264226,DB01268,DB01030
SUNITINIB_TOPOTECAN_RKO,SUNITINIB,TOPOTECAN,RKO,-2.247449962,DB01268,DB01030
SUNITINIB_TOPOTECAN_RPMI7951,SUNITINIB,TOPOTECAN,RPMI7951,-6.236702466,DB01268,DB01030
SUNITINIB_TOPOTECAN_SKMEL30,SUNITINIB,TOPOTECAN,SKMEL30,6.922829964,DB01268,DB01030
SUNITINIB_TOPOTECAN_SKMES1,SUNITINIB,TOPOTECAN,SKMES1,-5.005911562,DB01268,DB01030
SUNITINIB_TOPOTECAN_SKOV3,SUNITINIB,TOPOTECAN,SKOV3,-11.46861828,DB01268,DB01030
SUNITINIB_TOPOTECAN_SW620,SUNITINIB,TOPOTECAN,SW620,5.236478763,DB01268,DB01030
SUNITINIB_TOPOTECAN_SW837,SUNITINIB,TOPOTECAN,SW837,-5.680591548,DB01268,DB01030
SUNITINIB_TOPOTECAN_T47D,SUNITINIB,TOPOTECAN,T47D,-23.30031907,DB01268,DB01030
SUNITINIB_TOPOTECAN_UACC62,SUNITINIB,TOPOTECAN,UACC62,-4.968162568,DB01268,DB01030
SUNITINIB_TOPOTECAN_VCAP,SUNITINIB,TOPOTECAN,VCAP,6.63853735,DB01268,DB01030
SUNITINIB_TOPOTECAN_ZR751,SUNITINIB,TOPOTECAN,ZR751,-0.270612368,DB01268,DB01030
TOPOTECAN_SORAFENIB_A2058,TOPOTECAN,SORAFENIB,A2058,-1.564872783,DB01030,DB00398
TOPOTECAN_SORAFENIB_A2780,TOPOTECAN,SORAFENIB,A2780,2.526502022,DB01030,DB00398
TOPOTECAN_SORAFENIB_A375,TOPOTECAN,SORAFENIB,A375,0.778790034,DB01030,DB00398
TOPOTECAN_SORAFENIB_CAOV3,TOPOTECAN,SORAFENIB,CAOV3,0.937476577,DB01030,DB00398
TOPOTECAN_SORAFENIB_DLD1,TOPOTECAN,SORAFENIB,DLD1,10.31131236,DB01030,DB00398
TOPOTECAN_SORAFENIB_ES2,TOPOTECAN,SORAFENIB,ES2,-1.603023666,DB01030,DB00398
TOPOTECAN_SORAFENIB_HCT116,TOPOTECAN,SORAFENIB,HCT116,0.380811352,DB01030,DB00398
TOPOTECAN_SORAFENIB_HT144,TOPOTECAN,SORAFENIB,HT144,5.481139474,DB01030,DB00398
